en_wiki,requests,occupation,logvar
Jang_Dongwoo,3406,singer,0.31731357458770415
Jerry_Nolan,3405,musician,0.5549996734242899
Portia_White,3403,"singer,opera singer",1.0102750459087553
Jan_Garbarek,3403,"composer,jazz musician",0.48044805744637625
Dona_Drake,3402,singer,0.6593590315816609
Cui_Jian,3400,"singer,composer,trumpeter,musician,guitarist",0.3713459076536043
Taco_(musician),3400,singer,0.37285609313142876
Colin_Stetson,3399,"musician,saxophonist,hornist",0.39113799531050136
Alberto_Ginastera,3399,composer,0.3957610116617687
Randy_Spelling,3399,record producer,0.4491680458817665
Donna_Jean_Godchaux,3398,singer,0.5591963784659355
Stevie_B,3397,singer,0.45701932743820944
Charles_Trenet,3397,"composer,singer,singer-songwriter",0.4484385193419054
Jane_Dornacker,3396,musician,0.5151193954196728
Brandy_Clark,3396,singer-songwriter,0.4955541887918574
Krista_Siegfrids,3396,"singer,composer,singer-songwriter",0.6958702385008626
Dixie_Lee,3393,singer,0.549436788452079
Lacey_Conner,3393,singer,0.8882954884687162
Erin_Hamilton,3392,singer,0.6812443600204684
Jon_Pardi,3392,singer,0.5705391730730146
Tom_Bailey_(musician),3391,singer-songwriter,0.4656239130120559
K.Flay,3391,rapper,0.36448485567674616
Jung_Il-hoon,3391,singer,0.3321986070980065
Jarryd_James,3391,"songwriter,record producer",0.3456975896574761
Eir_Aoi,3390,singer,0.329959227529315
Anna_Book,3390,singer,0.8916112158005768
John_Stewart_(musician),3389,"singer,bajista,songwriter,singer-songwriter",0.47719663583867544
Estelle_Bennett,3388,singer,0.45581089720465195
Lyfe_Jennings,3387,singer,0.4582432234457433
Young_Dro,3387,rapper,0.40561163779148196
Samuel_Larsen,3387,singer,0.33374436338833935
Paul_Bley,3386,"pianist,jazz musician",0.4503635933771101
K-os,3385,singer,0.4530472925127013
U._Srinivas,3383,"composer,mandolinist",0.5392603867943682
Barry_Adamson,3383,"musician,guitarist,composer",0.4824085568609766
Karyn_White,3383,"singer,musician",0.4155358946879204
Mitch_Miller,3382,"record producer,singer,oboist,musician,choir director",0.46952341415540505
Ashleigh_Ball,3381,singer,0.44358171188825096
Silvana_Armenuli%C4%87,3381,singer,0.5103241647933193
Gy%C3%B6rgy_Kurt%C3%A1g,3381,"composer,pianist",0.6246468749351777
J._J._Fad,3380,rapper,0.381493617234139
P_Reign,3380,rapper,0.49650316299196445
Sammy_Adams,3379,rapper,0.466328286458693
Glen_Ballard,3378,"record producer,songwriter",0.3913488943234857
David_Hungate,3377,"bassist,musician",0.4083085534511201
Mason_Williams,3377,"musician,songwriter",0.4023758929323816
Vivian_Kubrick,3375,composer,0.38978019292456945
David_Hodges,3375,"singer-songwriter,composer,singer,musician",0.36190602065654776
Janet_Weiss,3375,drummer,0.4374955631985314
Alfred_Brendel,3372,"pianist,composer",0.40172461473657173
Shara_Nelson,3372,"singer,musician",0.5041793606612268
Lisa_Maffia,3372,singer,0.5140944740733393
Don_Was,3370,"musician,singer,songwriter",0.36128290766836996
Lee_Jung-hyun,3369,singer,0.3451738375323725
Sven_V%C3%A4th,3369,"club DJ,disc jockey",0.4556673909279528
Richard_Tandy,3368,"musician,guitarist",0.4485706749936361
S3RL,3367,disc jockey,0.4827829325114128
Shawn_Fonteno,3366,rapper,0.7365415143714251
Kim_Jungah,3366,singer,0.304194256877567
Jon_Gooch,3365,"musician,record producer,disc jockey",0.3745963178989588
Tomo_Mili%C4%8Devi%C4%87,3364,"bassist,musician",0.35196784582776397
Lucio_D._San_Pedro,3361,"conductor,composer",0.9223017629567946
Ralph_McTell,3361,"guitarist,songwriter,singer-songwriter",0.4894877151370339
Mark_Isham,3361,"composer,jazz musician",0.37289519768431956
Nick_Heyward,3361,singer,0.6339938693616144
Jane_Siberry,3360,"singer,songwriter,jazz musician",0.4442248017555399
Grouper_(musician),3360,singer,0.37707310075789713
Jerry_Dammers,3360,songwriter,0.38012605818377
Mike_Einziger,3360,"musician,singer",0.4330732624759193
Karol_Szymanowski,3360,composer,0.4674627996070995
David_Clayton-Thomas,3360,"singer-songwriter,musician,singer",0.47260331606186734
Martin_Glover,3360,"musician,record producer",0.4526072204730066
Howie_Day,3358,"singer,songwriter,singer-songwriter",0.3449619656930205
Ady_An,3358,singer,0.40852363692577665
Lord_Kitchener_(calypsonian),3358,musician,0.6304242134247728
Jane_Greer,3357,"singer,musician",0.43747077831009806
Justine_Skye,3357,singer,0.49167539674912486
Russ_Kunkel,3357,record producer,0.5200960614781405
Joe_Nichols,3357,singer,0.528592795698213
Benny_Golson,3356,"composer,jazz musician",0.41975274964174875
Black_Coffee_(DJ),3356,"record producer,disc jockey",0.520121640472914
Lonnie_Mack,3356,"musician,songwriter",0.4636532116620228
Paul_Baloff,3356,singer,0.6825485352953379
XV_(rapper),3356,rapper,0.3607349577931473
Jett_Williams,3356,"singer-songwriter,musician",0.4470433612216324
Jerry_Wexler,3355,record producer,0.4055906716624692
Amelia_Lily,3355,"singer,singer-songwriter",0.40532682578315976
Kitty_Kallen,3353,"singer,jazz musician",0.4436012561993963
Zhou_Mi_(singer),3353,singer,0.41655126404985227
Jane_Zhang,3353,singer,0.3791922202027726
Rey_Valera,3352,"singer,composer",0.6600843162001675
John_Kastner,3352,musician,0.39215261674540275
King_Tuff,3351,musician,0.49477663146079964
M._Balamuralikrishna,3350,singer,0.37379701765108075
Johnny_Ace,3350,"musician,pianist",0.4012913938658374
Teala_Dunn,3349,singer,0.397386396632721
Rea_Garvey,3348,"singer,songwriter",0.42314023226736613
Shoo_(singer),3347,singer,0.34920337235894644
Shane_Lynch,3347,singer,0.4377050425394264
Jon_Schmidt,3347,"pianist,composer",0.39946148866200587
Carmen_McRae,3345,"pianist,jazz musician",0.4753676157719365
Elvis_Perkins,3345,"musician,singer-songwriter",0.37881953123951967
Giacomo_Meyerbeer,3344,"composer,musician,conductor",0.3376269929851444
Craig_Armstrong_(composer),3343,composer,0.3524785685131416
Sara_Niemietz,3342,"singer-songwriter,singer,composer",0.46086070319724315
C-Clown,3342,singer,0.3435229388132519
Dan_Spitz,3342,musician,0.44481544561531716
Charlotte_Hatherley,3342,"singer,guitarist,singer-songwriter",0.43224269825234723
The_Chiffons,3342,singer,0.5110519435287676
Keshia_Chant%C3%A9,3339,"singer-songwriter,singer",0.43467527484130813
Hugo_Wolf,3339,composer,0.4430381108281979
Abe_Cunningham,3338,"drummer,musician",0.4600007444959631
Johnny_Borrell,3338,"guitarist,songwriter,singer-songwriter",0.5708467588788744
Mary_Carlisle,3338,singer,0.6911133745721683
Brian_Ritchie,3338,musician,0.7617385011409434
Hadise,3336,"singer,songwriter,composer",0.469082046041722
Collie_Buddz,3335,singer,0.4374958969789172
Pete_Shelley,3335,musician,0.4228024706083469
Tony_Halme,3335,singer,0.36668266406049754
David_Nail,3333,singer-songwriter,0.5222273093245299
Guy_Pratt,3332,"composer,guitarist",0.39470248324371193
Joy_Villa,3332,singer,1.6288953593152153
Mike_Pinder,3331,"singer,singer-songwriter",0.46637907110897986
Minami_Takayama,3330,singer,0.30434567128702156
Percy_Faith,3327,"conductor,composer",0.431167255738632
Andrew_Strong,3327,singer,0.7084090659320822
Kumi_Koda,3327,singer,0.360704961316497
Lena_Park,3326,"musician,singer",0.3281213043933825
Doug_Hopkins,3326,songwriter,0.4456789928295216
Steve_Taylor,3325,singer,0.44764059436410114
Billy_Joe_Shaver,3324,"singer-songwriter,musician",0.461008365608931
Hank_Ballard,3323,musician,0.3275437477123828
Cassi_Thomson,3323,"singer,singer-songwriter,composer",0.40065356131195456
Diana_Vickers,3323,"singer,singer-songwriter",0.45128828813195176
Lee_Min-woo,3322,singer,0.3384054611829595
Yoo_So-young,3321,singer,0.3701323896559636
Rica_Matsumoto,3321,singer,0.35580432096192044
Mamie_Smith,3320,"singer,bandleader,conductor,jazz musician",0.617682423603565
V_V_Brown,3320,"singer,singer-songwriter",0.5574097941754396
David_Miller_(tenor),3317,"singer,opera singer",0.4772179153683243
Julie_Covington,3317,singer,0.5028881194045741
Rami_Yacoub,3316,"record producer,songwriter",0.3725646621738897
Fatlip,3315,rapper,0.35489456122989566
Kaifi_Azmi,3315,songwriter,0.5150121616959262
Ben_Watt,3314,disc jockey,0.42870958562817985
Pablo_de_Sarasate,3314,"composer,violinist",0.37865403379161955
Klaus_Badelt,3313,composer,0.4230090251760272
Pat_Martino,3313,"guitarist,composer,jazz musician",0.5091394005178049
Frankie_Ballard,3313,"singer-songwriter,singer",0.5457906997571187
Tommy_Tallarico,3312,composer,0.6189157133356117
Nikki_M._James,3312,singer,0.40483125706624107
Chuck_Brown,3311,"guitarist,singer",0.5505315880233488
Le1f,3311,"musician,rapper",0.4072869284718964
Kid_Koala,3311,disc jockey,0.3891318825263658
Mr._Scruff,3310,"club DJ,disc jockey,composer",0.48085873520916406
Park_Ji-yoon,3309,singer,0.32692871959240266
Ronnie_Drew,3309,"singer,guitarist",0.457369110122987
Martha_Reeves,3307,"singer,musician",0.45266688010259704
Natasha_Shneider,3307,musician,0.39498433290370877
Lauren_Harris,3306,singer,0.3974746449649767
Nick_Hexum,3304,singer,0.5478354999222408
Ini_Kamoze,3304,singer,0.40695058598254585
Thelma_Houston,3304,"singer-songwriter,composer,musician",0.3906677277363824
Draco_Rosa,3304,musician,0.4146424823827528
Dave_Keuning,3303,musician,0.41531724679247484
Gregory_Abbott,3303,"singer,composer",0.4714545910404257
Bruce_Sudano,3299,"singer-songwriter,composer",0.4532627583915538
Bob_Holness,3298,disc jockey,0.6277012966933088
Nikka_Costa,3298,"singer,musician,guitarist",0.38796656395288814
Anna_Naklab,3296,singer,0.5091211456889403
Avishai_Cohen_(bassist),3296,"composer,jazz musician",0.48078013727607644
Jake_Kaufman,3296,composer,0.5717525407339266
Alma_Cogan,3295,singer,0.4681205058538054
Chae_Yeon,3295,singer,0.3517771388114333
Stephan_Moccio,3295,composer,0.6926240929534514
Don_Francks,3295,"singer,jazz musician",0.4396449783684168
Dave_Holland,3294,"composer,double-bassist,jazz musician",0.40344553020818663
Beverly_Sills,3294,"singer,opera singer",0.42154460126979787
John_Rubinstein,3294,composer,0.46785097437236217
Genya_Ravan,3292,musician,0.5773150184366211
Hemanta_Kumar_Mukhopadhyay,3292,"singer,composer",0.4871394410138023
L._C._Ulmer,3291,musician,1.567710317608489
Milton_Babbitt,3291,composer,0.3514117683395397
Elis_Regina,3290,"singer,jazz musician",0.41408532724658154
Sheila_MacRae,3289,singer,0.5274131959972943
Alexander_Bard,3289,"singer,composer",0.47984875483690403
Baek_Ye-rin,3288,singer,0.3540526414229356
Katie_White,3288,"singer,musician,guitarist",0.4468574594224862
Slim_Gaillard,3287,"pianist,songwriter,jazz musician",0.7545712108661989
John_Panozzo,3287,musician,0.48642476843430027
Jimmy_Lin,3286,singer,0.3727409649150454
Pinetop_Perkins,3286,musician,0.4373518736304858
Tiffany_Alvord,3285,"singer-songwriter,singer",0.34995703517367716
Doug_Sahm,3284,musician,0.4689296886305086
Ted_Neeley,3284,"singer,composer",0.4064025207361963
Sasha_Allen,3284,"singer-songwriter,singer,composer",0.4631926083574536
Carolyn_Dennis,3284,singer,0.41003334556727106
Kim_Kang-woo,3284,singer,0.3650167382408064
Jenna_McDougall,3283,singer,0.3814484497081474
Carly_Patterson,3282,"singer,musician",0.5473841385130566
Eddie_Levert,3282,"musician,singer,songwriter",0.5066991564005286
Ilya_Salmanzadeh,3282,"songwriter,record producer,composer",0.38437550277001237
Val_Doonican,3281,singer,0.6268463255395097
Dan_Balan,3281,"singer,record producer,composer",0.4237586837191101
Amjad_Ali_Khan,3281,musician,0.4993059414869778
John_Leyton,3281,singer,0.5528037028268075
Drew_Lachey,3280,singer,0.39448578490524094
Memphis_Minnie,3280,"singer-songwriter,composer,singer,guitarist",0.41143852537947684
Lido_(musician),3280,musician,0.383583949421506
Khalil_(singer),3280,singer,0.3326966573054702
Gareth_Malone,3279,"conductor,choir director",0.5651335026593607
Gary_Burton,3278,"composer,jazz musician",0.417479366797861
Andy_Bell_(musician),3278,bassist,0.38335734521350484
Andrea_Begley,3277,musician,0.5184591413226132
Rob_Dougan,3277,"composer,disc jockey,singer",0.4258499067458327
Sharon_Cuneta,3275,singer,0.397335938512501
David_Wise_(composer),3275,"composer,musician",0.39943381008563483
Frankie_Miller,3275,"singer,composer",0.4763730644907322
Eiv%C3%B8r_P%C3%A1lsd%C3%B3ttir,3274,"singer,composer",0.5459320915477349
Rick_Dees,3274,disc jockey,0.43108315345856246
Doris_Troy,3274,singer,0.5111595618808964
Rah_Digga,3272,"musician,rapper",0.37940473505881755
Saffron_(singer),3270,singer,0.38953048622939485
Femi_Kuti,3269,"singer,composer,songwriter,saxophonist,jazz musician",0.4013192698773405
Mary_Beth_Peil,3269,"singer,opera singer",0.4213872393397033
Jamie_Grace,3269,singer,0.48940530837175533
Andy_Timmons,3268,guitarist,0.37949670274547864
Larry_Norman,3268,"singer,composer",0.4453355525318261
Amanda_Somerville,3266,"musician,singer,singer-songwriter",0.4856558241316582
Jet_Black,3266,musician,0.4437345699065346
Bob_Catley,3266,singer,0.5332854694479743
Ashley_C._Williams,3265,singer,0.377202799021865
Krishna_Das_(singer),3265,"composer,singer,singer-songwriter",0.3686201292399652
Mike_Figgis,3265,composer,0.4134289254714486
Im_Chang-jung,3265,"singer,composer",0.3520496975358424
Eric_Paslay,3265,"singer,songwriter",0.5701164492528707
Stuart_Murdoch_(musician),3264,"singer-songwriter,musician",0.463264691700863
William_Sterndale_Bennett,3264,composer,0.9379525852127784
Clara_Morgane,3264,singer-songwriter,0.3416044650786269
Graeme_Garden,3263,bajista,0.4902316617812734
William_Onyeabor,3263,musician,0.44101796616593725
Bob_Casale,3262,musician,0.5637687682963601
Jamey_Jasta,3262,singer,0.44453915845633885
DJ_Okawari,3262,disc jockey,0.5011171598521217
Mikal_Cronin,3262,"singer-songwriter,singer",0.46106819451490777
Alexis_Jordan,3261,singer,0.3983142494229722
Gigliola_Cinquetti,3261,singer,0.45968915289065265
Tia_Bajpai,3261,singer,0.5487008663928592
Benmont_Tench,3259,"musician,songwriter",0.4024780707156305
Fred_Neil,3259,"singer,songwriter",0.4485330714848179
Neil_Fallon,3259,singer,0.42027371229268545
A.B._Quintanilla,3258,"record producer,musician",0.4871921657553214
Johnny_Hodges,3258,"saxophonist,jazz musician",0.47791618028257915
DJ_BoBo,3258,"singer,composer,disc jockey",0.4712949334203415
Vonda_Shepard,3257,"singer,singer-songwriter,guitarist,composer",0.38608964032972215
John_Spence_(musician),3257,singer,0.5054843675933485
Tei_Shi,3256,"singer-songwriter,record producer",0.38865194799016944
Uffie,3255,"singer-songwriter,composer",0.40496375396362727
CeCe_Peniston,3255,"singer,singer-songwriter",0.38094156482009595
Hollie_Steel,3254,singer,0.45877910869512945
Lil_Scrappy,3254,"musician,rapper",0.43190259192119945
Walter_Morrison,3254,"musician,record producer",0.6805635846227799
Johnnie_Walker_(DJ),3254,disc jockey,0.701426325354083
Lindsay_Crosby,3253,singer,0.4880096141046614
Jimmy_Urine,3253,singer,0.4099759125242394
DJ_Dahi,3252,"record producer,disc jockey",0.39394906294363924
Rocko_(rapper),3251,rapper,0.4198240662139725
Doug_Pinnick,3251,"musician,singer,bassist",0.45062624322736516
Carla_Bley,3251,"bandleader,composer,conductor,jazz musician",0.44600950820083374
Monie_Love,3251,musician,0.3836408915519622
Masami_Okui,3250,"singer,singer-songwriter",0.37897971069803044
Maria_Mena,3250,"musician,singer",0.4875068291224051
Ferdinand_Kingsley,3250,musician,0.37775829572872327
Kim_Kyu-jong,3250,singer,0.5603422737035547
Rasheeda,3249,"musician,rapper",0.4946963708870825
Gareth_Emery,3249,"disc jockey,record producer,musician",0.4049659128797457
Brad_Kane,3248,singer,0.4603413545070308
Kate_Maberly,3248,"singer,singer-songwriter,guitarist",0.429547564503954
Vinnie_Moore,3248,guitarist,0.4479487462872468
Steve_Priest,3248,"guitarist,composer",0.4699737035423448
Stacey_Q,3247,singer,0.4059052440925051
Tiziano_Ferro,3246,"singer,singer-songwriter,composer",0.4531991426592118
LeRoi_Moore,3246,"saxophonist,jazz musician",0.4738269872758073
Heart_Evangelista,3245,singer,0.4453286570623572
Wayne_Kramer_(guitarist),3244,"singer,songwriter,record producer,composer",0.4055305970106447
Shawn_Lee_(musician),3244,jazz musician,0.3409490309783226
Herbert_Gr%C3%B6nemeyer,3244,"singer,composer,songwriter",0.4343133121506137
Natalie_Grant,3243,singer,0.4443247493473248
Karl_Hyde,3243,"musician,singer",0.5420478399968294
Dana_Rosemary_Scallon,3243,singer,0.45524186454425863
Kavita_Seth,3243,singer,0.6198151672255509
Sofia_Karlberg,3243,singer,0.4874148908539259
SOAK,3242,singer,0.44314237717880955
Lucrecia_Roces_Kasilag,3242,composer,0.9409705715287289
Russell_Allen,3242,"singer,singer-songwriter",0.42708476422817476
Jessica_Taylor,3242,singer,0.5663003552917958
Kay_Starr,3241,"singer,jazz musician",0.4495853818710253
Ric_Grech,3241,guitarist,0.4495610501084806
Loon_(rapper),3239,"musician,rapper",0.4511887504241664
Al_Bowlly,3239,"songwriter,composer,bandleader,jazz musician",0.4174696344773524
Gian_Carlo_Menotti,3239,"conductor,composer",0.4016340688869979
Slim_Jim_Phantom,3238,composer,0.46704612263603956
Daigo_(musician),3236,"singer-songwriter,singer,songwriter",0.38293652209826684
Randy_Edelman,3235,"singer,composer,musician",0.3795623993520503
Mink_Stole,3235,"singer,musician",0.3697201745367177
Donna_Lewis,3235,singer,0.36790300871072507
James_Cleveland,3235,"composer,vocalist",0.5050656662504062
Walter_Parazaider,3235,"jazz musician,saxophonist",0.4460306007741817
Angel_Olsen,3234,"singer,guitarist",0.4196315005220294
Brian_Viglione,3234,musician,0.5881127714673764
Teresa_Brewer,3234,"singer,musician",0.45995707299034067
Carrie_Grant,3234,singer,0.7370056087248736
Ewa_Sonnet,3234,singer,0.38543710190815683
Jean_Shepard,3233,"singer-songwriter,musician,singer",0.5564183933847138
Petra_Haden,3233,singer,0.428312342951265
Luca_Turilli,3232,"composer,musician",0.46565130409135785
A._R._Reihana,3232,"singer,composer",0.43592030278413435
David_Rizzio,3231,composer,0.7533739471786827
Maureen_McGovern,3231,"musician,singer",0.42818666949338646
Shivkumar_Sharma,3230,musician,0.45405300524366393
Nina_Gordon,3230,"singer,singer-songwriter,composer,guitarist",0.4140870183381789
Donovan_Leitch_(actor),3229,musician,0.5221266407964127
Pete_Farndon,3228,guitarist,0.42107424548717315
Cheryl_Baker,3228,singer,0.6046940214295937
Ravi_Coltrane,3227,jazz musician,0.35754945071850625
Doc_Shaw,3227,musician,0.4892096381918102
Nikolai_Fraiture,3227,musician,0.35050848207607715
Kevin_Morby,3227,singer-songwriter,0.6698005975026684
Millicent_Martin,3225,singer,0.4389902871913803
Freddie_Jackson,3225,singer,0.4149206170532364
