en_wiki,requests,instance_of,logvar
Typhoid_Mary_(comics),7973,"fictional human,supervillain,mutant",0.2891748107894515
Elizabeth_Swann,7971,fictional human,0.17644800047597614
Mickey_Goldmill,7969,fictional character,0.33039894293132016
Mr._Burns,7964,fictional human,0.2792830872875019
Sadako_Yamamura,7959,fictional character,0.49852092679935556
Banquo,7958,"character in Macbeth,fictional human",0.3765261338296908
Uhura,7953,fictional character,0.31328549171664055
Jango_Fett,7945,fictional character,0.2355357388893259
Light_Yagami,7944,fictional character,0.17760700638488638
Sarah_Jane_Smith,7944,character in the Doctor Who Universe,0.28735720519154473
Daphne,7926,"Greek nymph,naiad",0.24860992993020967
Princess_Peach,7917,"Mario franchise character,fictional human",0.25722752114470326
Zangief,7900,fictional character,0.31112243814435336
Meg_Griffin,7899,fictional character,0.2704630841956005
Metallo,7894,"fictional character,supervillain",0.1925419748127587
Aeolus,7890,"mythical character,deity",0.26867429531032183
Tommy_Carcetti,7889,fictional human,0.5557258033323523
Presence_(DC_Comics),7884,fictional character,0.2455859742205492
Icon_(comics),7883,fictional character,0.34007830905473513
Rhino_(comics),7883,supervillain,0.2447770777745013
Birds_of_Prey_(comics),7882,fictional character,0.22752633278156417
Derek_Morgan_(Criminal_Minds),7877,fictional human,0.35829619620034553
Josiah,7876,human biblical character,0.3208311467200091
Death_(DC_Comics),7874,fictional character,0.3237416738197725
Trevor_Philips,7872,fictional character,0.23634110055096438
Lethe,7872,water deity,0.2059785740817223
Yamata_no_Orochi,7862,"mythological serpent,water deity",0.1873797666885177
Sasha_Williams_(The_Walking_Dead),7855,fictional human,0.6035711675857693
Ska%C3%B0i,7840,Norse deity,0.3830623788485881
Arbiter_(Halo),7838,fictional character,0.5197569295636197
Creed_Bratton_(character),7834,fictional human,0.4171061660660151
Thorin_Oakenshield,7832,dwarves in Tolkien's legendarium,0.26476424465120685
Nereid,7832,water deity,0.22027736279612667
Marlo_Stanfield,7825,fictional human,0.32930047871015145
Ezio_Auditore_da_Firenze,7824,fictional human,0.23305474842465623
Hyman_Roth,7819,fictional human,0.36878022271569494
Rudra,7816,deity,0.16572256093718568
Dominic_Toretto,7814,"fictional human,film character",0.25664835927907637
Amanda_Rollins,7813,fictional human,0.486738313280623
Jenny_Haniver,7806,mythical creature,0.7753548876273438
Rebecca,7806,human biblical character,0.23431955242905603
Serena_van_der_Woodsen,7796,fictional human,0.2346201625560831
Hippolyta_(DC_Comics),7795,fictional character,0.24370348740807046
Lelouch_Lamperouge,7792,fictional character,0.19789050881717105
Space_Ghost,7785,"fictional character,superhero",0.3236264932704304
Absalom,7784,human biblical character,0.30446485358230224
Wolfsbane_(comics),7779,"mutant,superhero,werewolf",0.43113386738749343
Elrond,7770,Half-elven,0.21202765934598203
Nick_Amaro,7769,fictional human,0.4647857219088144
Marge_Simpson,7767,"fictional human,television character,animated character",0.29725688086783214
Tooth_fairy,7763,fairy,0.26333729855036886
Spider-Girl,7755,"fictional character,superhero",0.238732234271684
Doink_the_Clown,7748,fictional character,0.2605234488872688
Clytemnestra,7746,mythical character,0.26192249355753117
Thunder_(mascot),7744,mascot character,1.2997948493831966
Uriah_Heep,7725,fictional character,0.31102317324741857
Alison_DiLaurentis,7719,fictional human,0.21871326033268126
Liu_Kang,7719,fictional character,0.22242024950468495
Damon_Salvatore,7718,"fictional character,vampire",0.21012972633908816
Le_Chiffre,7716,"fictional human,character from James Bond series",0.19144774314446916
Emmett_Brown,7710,fictional human,0.2797920698067263
X_(The_X-Files),7709,fictional character,0.3011701409016845
Alex_Vause,7707,fictional human,0.24939625097778345
Silvio_Dante,7707,fictional human,0.27234202407968655
Hezekiah,7702,human biblical character,0.2691595671852714
Romeo,7701,"character in Romeo and Juliet,fictional human",0.24018681061454958
Catelyn_Stark,7700,"Game of Thrones character,A Song of Ice and Fire character,fictional human",0.2896642351667701
Malebolgia,7690,fictional character,0.709349245920878
Bozo_the_Clown,7688,fictional character,0.3968812650735369
Tethys_(mythology),7685,"Titan,Greek sea god,goddess",0.24318510261438167
Argus_Panoptes,7681,mythical character,0.2982881705249781
Willow_Rosenberg,7679,"witch,fictional human",0.2612517108601738
Erin_Lindsay,7677,fictional character,0.33056979388402374
Inque,7673,"fictional character,supervillain",0.6293159946402177
Pete_Campbell,7672,fictional human,0.2964390325074302
Telemachus,7666,mythical character,0.4153277843472841
Brienne_of_Tarth,7661,"Game of Thrones character,A Song of Ice and Fire character,fictional human",0.26088009005609525
Hermaphroditus,7648,mythical character,0.2620684487405242
Witchblade,7644,fictional human,0.21169061846897838
Uncle_Remus,7639,fictional human,0.3695750173761238
Dale_Horvath,7635,fictional character,0.47182389054310087
Lana_Lang,7633,fictional human,0.19526284441892003
Thranduil,7626,elf,0.21597216590929957
Cobra_Commander,7625,fictional character,0.3376969096273744
Patrick_Star,7620,fictional character,0.3687252986755452
Ned_Flanders,7615,fictional human,0.27074861756030144
Petyr_Baelish,7611,"A Song of Ice and Fire character,Game of Thrones character,fictional human",0.200582135164031
Ars%C3%A8ne_Lupin,7594,"fictional human,literary character",0.1782888358580247
Eugene_Porter,7593,fictional character,0.6291486075097448
Norma_Bates_(Psycho),7589,horror film character,0.3131856464722
Mother_Goose,7578,fictional character,0.2675645762918619
Longshot,7568,"mutant,superhero",0.35033815162820925
Silk_(comics),7559,fictional character,0.3050387517873228
Rachel_Dawes,7554,fictional human,0.20016182871515623
Ernest_P._Worrell,7548,"advertising character,fictional human,film character",0.4806439194700833
Philip_Marlowe,7545,fictional human,0.24413638118980097
Ben_Mitchell_(EastEnders),7539,fictional character,0.8036534011773961
Shado_(DC_Comics),7538,fictional character,0.3191002385784215
Al_Bundy,7538,fictional human,0.2548127320289431
White_Rabbit,7538,"fictional rabbit/hare,fictional character",0.2620176424488649
Wildcat_(comics),7527,fictional character,0.23353841483636875
Northstar,7526,"mutant,superhero",0.25894185163314065
Rabbit_of_Caerbannog,7525,fictional character,0.36146094396972056
Jeeves,7521,fictional human,0.2514887238836274
Aang,7520,fictional human,0.27295915673613036
Blockbuster_(DC_Comics),7519,fictional character,0.2270973873138542
Shoggoth,7508,fictional character,0.22524599015620406
Lugh,7500,mythical character,0.2374713365321606
Big_Barda,7499,fictional character,0.2586600584984168
Angel_Salvadore,7482,"supervillain,superhero",0.28786198670633256
Jor-El,7469,"fictional character,Kryptonian",0.2673967988010972
Clarice_Starling,7469,"fictional human,horror film character,literary character",0.2594638187130984
Proserpina,7463,deity,0.2398516086500992
Benjamin,7455,human biblical character,0.21048559504442074
Carrie_Mathison,7451,fictional human,0.24080426409500263
Elaine_Benes,7448,fictional character,0.27441729502901363
Trini_Kwan,7447,fictional human,0.4283406696804474
Betty_Ross,7445,"fictional human,mutate",0.23331150004033113
Lightning_McQueen,7444,fictional character,0.27125384798077407
Kokopelli,7441,deity,0.44225633667709624
Vincent_Chase,7438,fictional human,0.2530359189191697
Henny_Penny,7420,fictional character,0.3935173599741698
Romulan,7420,extraterrestrial from Star Trek,0.23286246685578127
Martin_Fowler_(EastEnders),7420,fictional character,1.025996007408779
Ossian,7420,fictional human,0.28150362681269175
Elric_of_Melnibon%C3%A9,7407,fictional character,0.27702819722590566
Absorbing_Man,7406,supervillain,0.29036592985368676
Simurgh,7405,fictional bird,0.22602760380803127
Alucard_(Hellsing),7398,"vampire,fictional character",0.24293688111673267
Spirit_(comics),7393,fictional character,0.2183840920711558
Guardian_(DC_Comics),7392,fictional character,0.31267197012173853
Wonder_Girl_(Cassie_Sandsmark),7386,superhero,0.24789128305860866
Ari_Gold_(Entourage),7380,fictional human,0.3245833806669091
Count_Vertigo,7380,fictional character,0.181587346593082
Kate_Beckett,7375,fictional character,0.31710739482446565
Stannis_Baratheon,7374,"Game of Thrones character,A Song of Ice and Fire character,fictional human",0.2627570904265562
Kamadeva,7369,deity,0.43633520346516996
Number_Six_(Battlestar_Galactica),7361,fictional character,0.39691385954756686
Leonard_McCoy,7358,fictional human,0.25629255530488054
Amalek,7357,human biblical character,0.2239507203335533
Livewire_(DC_Comics),7356,"fictional character,supervillain",0.28904393140011575
Nova_(Sam_Alexander),7339,"fictional character,superhero",0.19179218412516222
Angela_Martin,7339,fictional human,0.3822300715800846
Living_Tribunal,7338,fictional character,0.26624133683881357
Sharpe_(novel_series),7337,fictional character,0.33595959892394883
New_Gods,7323,fictional human,0.22453347741129862
Albert_Wesker,7312,fictional human,0.21005766016670863
Adam_Strange,7306,fictional character,0.23549899502266938
Moe_Szyslak,7304,fictional human,0.6487657708664599
Paulie_Gualtieri,7304,fictional human,0.266633590367378
Nekomata,7303,mythical creature,0.23209779355646
Spike_(Buffy_the_Vampire_Slayer),7302,"fictional character,vampire in Buffyverse",0.24955917506002365
Moondragon,7300,"fictional human,superhero",0.3143256232207301
Johnny_Cage,7299,fictional character,0.2853597157805659
%C4%92ostre,7298,goddess,0.3179198257888061
Clio,7297,Muses,0.23994494296424587
Sephiroth_(Final_Fantasy),7285,fictional human,0.2170137888361138
B._A._Baracus,7281,fictional human,0.4489060286031547
Wonder_Twins,7273,fictional character,0.4879067030524358
Monkey_D._Luffy,7265,fictional human,0.1872938654984518
Gemma_Teller_Morrow,7260,fictional human,0.30656715046602157
Deanna_Troi,7255,fictional humanoid extraterrestrial,0.27388853945559327
Kevin_Malone,7254,fictional human,0.4834134185969523
Ruby_(Supernatural),7248,fictional character,0.2452453673975409
Tezcatlipoca,7243,deity,0.38748157169217057
Khnum,7241,"water deity,mythical character",0.3146889380817071
Black_Widow_(Marvel_Comics),7239,"fictional character,superhero",0.209294877852668
Kitana,7237,fictional character,0.23438295137885248
Tasha_Yar,7234,fictional character,0.3976072444341491
Ymir,7232,Norse mythical character,0.2455838571549546
Varuna,7231,water deity,0.1860670383668327
Huckleberry_Finn,7221,fictional character,0.34975392403454886
Scooby-Doo_(character),7216,fictional character,0.2794908653676234
Nezha_(deity),7209,mythical character,0.2133770394425835
Mariko_Yashida,7209,"mutant,superhero",0.31719320133983653
Inspector_Clouseau,7206,fictional human,0.3441306283303562
Sophia_Peletier,7202,fictional human,0.6207207299917111
Squidward_Tentacles,7201,fictional character,0.3437649591920576
Pied_Piper_(comics),7186,fictional character,0.24190079306399456
Sif,7182,mythical character,0.24116212093114892
Hagar,7182,human biblical character,0.21556082737972876
Villains_in_Mighty_Morphin_Power_Rangers,7180,fictional character,0.5832358626290254
Yu_the_Great,7171,water deity,0.216596416710442
Tiana_(Disney),7169,fictional human,0.2387472028441461
Neal_Caffrey,7163,fictional human,0.24685651215992702
Al_Neri,7163,fictional human,0.37005109290994753
Ghost_Rider_(Johnny_Blaze),7162,"fictional character,superhero",0.2495952815976074
Skyler_White,7152,Breaking Bad character,0.2255241471029062
Briseis,7144,mythical character,0.2330718234182516
Parasite_(comics),7143,"fictional character,supervillain",0.22807649839637617
Onry%C5%8D,7143,fictional character,0.3080664039669827
Bayonetta_(character),7136,"fictional character,game character,animated character",0.4176488143800168
Hank_Schrader,7122,Breaking Bad character,0.2345337544534666
Kesuke_Miyagi,7122,fictional character,0.34432466661182337
War_Doctor,7120,The Doctor,0.24935435822927032
Lance_Sweets,7101,fictional human,0.4533583319557865
Mulan_(Disney_character),7088,fictional character,0.2558842306393922
Sandman_(Marvel_Comics),7088,"mutate,supervillain,superhero",0.24051221518407864
Kraven_the_Hunter,7083,"fictional human,mutate",0.27251322793521476
Captain_Harlock,7079,fictional human,0.22187118033880512
Well-Manicured_Man,7078,fictional human,0.282239078082545
Kara_Thrace,7074,fictional character,0.26325433107837853
Shadow_the_Hedgehog,7072,"fictional character,fictional hedgehog",0.3316999005124554
Darwin_(comics),7061,"mutant,superhero,fictional character",0.44715814992524466
Vanessa_Fisk,7051,fictional character,0.26693077779351354
Mara_Jade,7050,fictional character,0.3671248312411886
Estella_(Great_Expectations),7040,fictional human,0.4515303033381703
Duryodhana,7035,mythical character,0.35602605281939126
Samwise_Gamgee,7031,Hobbit,0.22917285666025677
Niobe,7028,mythical character,0.37831116687317257
Ancient_Egyptian_concept_of_the_soul,7025,mythical character,0.3630653128300092
Fagin,7023,fictional human,0.3630140506168794
Hector_Barbossa,7012,fictional human,0.2427179661094684
Macduff_(Macbeth),7005,character in Macbeth,0.32469951564067373
John_Bull,6999,"fictional character,national personification",0.2552755496462021
Gabriel_Stokes_(The_Walking_Dead),6997,fictional character,0.5657083966980865
Immortal_Man,6993,fictional character,0.2380720830776949
Doctor_Nemesis,6984,"mutant,superhero",0.59968141325252
Elixir_(comics),6973,"mutant,superhero",0.34052426002206265
Evil_Queen_(Disney),6971,"fictional human,villain",0.25777046154065236
Jan_Levinson,6970,fictional character,0.3712332257470092
Balaam,6966,human biblical character,0.28826053988478695
The_Mask,6961,comic character,0.27831969653323146
Abhimanyu,6953,fictional character,0.43189016871709174
Spider-Woman,6953,superhero,0.29459775053585974
Jimmy_McNulty,6952,fictional human,0.29549187224715406
Tiffany_Doggett,6951,fictional human,0.3134095004650072
Lizard_(comics),6949,"mutate,supervillain",0.2413520955680161
Maid_Marian,6941,fictional human,0.28622269767406505
Ogopogo,6938,Lake monster,0.4336950475739263
Apsara,6933,water deity,0.2354917505416543
Kakashi_Hatake,6931,fictional human,0.2134853169751289
Ben_Reilly,6927,"fictional character,superhero",0.3602347897637777
Blanka,6924,fictional character,0.3664294763111126
Etta_Candy,6921,fictional character,1.4656162351487396
Melusine,6921,fairy,0.2134406171280539
Rose_Wilson,6920,"fictional character,supervillain",0.33588870780332286
Rafael_Barba,6916,fictional human,0.3854963353529315
Callisto_(mythology),6915,Greek nymph,0.30360948489663614
Nergal,6908,fictional character,0.20957054593858976
Sagat_(Street_Fighter),6907,fictional character,0.3009171778487659
Hikaru_Sulu,6905,fictional character,0.31244438202316255
